PID,Renewal_ID,License_ID,Customer_ID,Product_ID,Renewal_Date,Previous_Contract_Value,New_Contract_Value,Renewal_Type,Renewal_Duration,Discount_Applied,Renewal_Status,Negotiation_Days,Decision_Maker_Change,Competitive_Threat,Upsell_Opportunity,Cross_sell_Products
PID-2B93BBDB9C84,R001950,L001288,C00169,P00022,2023-09-30,47790,48267.9,Automatic,1095,12,Declined,18,False,False,False,3
PID-BE09AB47F39E,R001951,L001288,C00169,P00022,2024-09-29,47790,50179.5,Manual,730,18,Pending,5,False,False,True,0
PID-9169734FBC82,R001952,L001289,C00170,P00246,2024-02-21,30912,31221.12,Negotiated,1095,24,Completed,26,True,False,True,0
PID-AABAF4D034F9,R001953,L001289,C00170,P00246,2024-05-21,30912,27511.68,Automatic,365,7,Declined,19,True,True,True,1
PID-86CC9217B339,R001954,L001290,C00170,P00266,2021-01-23,39897,36306.27,Manual,1095,17,Declined,1,False,True,False,0
PID-EAB828B74974,R001955,L001290,C00170,P00266,2022-01-23,39897,44285.67,Negotiated,730,10,Completed,24,True,True,True,1
PID-04ACB6FAE041,R001956,L001290,C00170,P00266,2023-01-23,39897,33114.51,Negotiated,1095,25,Pending,23,True,False,False,0
PID-3754CC06490E,R001957,L001291,C00170,P00264,2022-10-19,22762,18892.46,Automatic,365,20,Completed,21,True,False,False,1
PID-759177470E23,R001958,L001292,C00170,P00267,2023-02-25,116228,122039.4,Manual,1095,19,Pending,3,True,True,False,1
PID-E42811CCD930,R001959,L001292,C00170,P00267,2023-05-26,116228,110416.6,Manual,1095,5,Declined,16,True,True,True,3
PID-015CB8C97BD5,R001960,L001292,C00170,P00267,2023-08-24,116228,130175.36,Manual,730,23,Completed,30,True,False,True,2
PID-E8336EFE5A97,R001961,L001293,C00171,P00210,2025-12-09,94758,81491.88,Negotiated,365,12,Completed,19,True,True,True,1
PID-46F45324A550,R001962,L001295,C00172,P00269,2021-05-10,102982,87534.7,Automatic,730,15,Completed,29,True,False,True,1
PID-367AA31162D0,R001963,L001295,C00172,P00269,2022-05-10,102982,99892.54,Automatic,730,12,Pending,17,True,False,False,3
PID-BB3C7C95DA12,R001964,L001298,C00173,P00098,2024-12-17,45440,39532.8,Manual,365,15,Pending,10,True,True,False,3
PID-3A08A578D0B8,R001965,L001298,C00173,P00098,2025-01-16,45440,54528.0,Manual,1095,16,Declined,14,True,True,True,3
PID-823FA6F10CEC,R001966,L001299,C00173,P00002,2022-01-01,158160,186628.8,Negotiated,1095,16,Declined,14,False,True,True,2
PID-0BAC3D88DAC2,R001967,L001299,C00173,P00002,2023-01-01,158160,188210.4,Negotiated,365,4,Pending,24,True,True,True,1
PID-A92F568C4EF3,R001968,L001299,C00173,P00002,2024-01-01,158160,164486.4,Negotiated,730,6,Completed,21,True,False,True,1
PID-946A0BF5A0B5,R001969,L001300,C00174,P00252,2027-03-18,98832,99820.32,Negotiated,1095,16,Declined,29,True,True,True,1
PID-96E586309D81,R001970,L001302,C00174,P00251,2023-01-27,55458,53794.26,Negotiated,1095,7,Declined,19,False,False,True,3
PID-FBC91B2F920E,R001971,L001303,C00174,P00024,2022-01-19,120250,144300.0,Automatic,1095,19,Pending,5,False,True,True,3
PID-B7F1C0B12135,R001972,L001304,C00174,P00027,2021-07-09,43507,40896.58,Automatic,365,16,Declined,10,False,False,True,1
PID-5304F88D0C70,R001973,L001305,C00174,P00053,2023-09-02,98564,86736.32,Negotiated,365,18,Pending,23,False,False,True,0
PID-135E76D5B7B2,R001974,L001305,C00174,P00053,2025-09-01,98564,102506.56,Automatic,1095,17,Completed,2,False,True,False,3
PID-C9A574B051E0,R001975,L001305,C00174,P00053,2027-09-01,98564,93635.8,Manual,365,9,Pending,21,True,True,True,1
PID-F38D8424746D,R001976,L001307,C00175,P00138,2022-12-04,1920,1785.6,Automatic,1095,24,Pending,7,True,True,False,2
PID-F0BF3D9F141F,R001977,L001309,C00175,P00271,2024-12-17,187196,153500.72,Manual,365,8,Completed,8,False,False,False,0
PID-F6714931D106,R001978,L001309,C00175,P00271,2025-12-17,187196,177836.2,Negotiated,730,11,Completed,10,True,False,False,0
PID-C3FF2654B573,R001979,L001309,C00175,P00271,2026-12-17,187196,166604.44,Negotiated,1095,19,Pending,26,False,True,True,0
PID-3C58C566CAA0,R001980,L001310,C00175,P00273,2023-06-25,8188,9579.96,Automatic,1095,14,Pending,0,False,False,False,2
PID-0931EED4A336,R001981,L001310,C00175,P00273,2026-06-24,8188,8351.76,Negotiated,1095,18,Pending,10,False,True,False,1
PID-1FBCBBC77C35,R001982,L001310,C00175,P00273,2029-06-23,8188,9170.56,Manual,1095,4,Pending,28,True,False,True,2
PID-7342CDE33A16,R001983,L001311,C00176,P00104,2025-05-12,55880,46939.2,Automatic,365,24,Completed,9,False,True,False,0
PID-86C7B2CBB218,R001984,L001311,C00176,P00104,2028-05-11,55880,44704.0,Manual,1095,4,Declined,24,True,False,False,0
PID-A389FA23E6DD,R001985,L001312,C00176,P00108,2024-11-30,100614,120736.8,Negotiated,365,13,Declined,14,True,True,False,3
PID-5B2694C8462E,R001986,L001313,C00176,P00105,2024-02-02,165326,137220.58,Negotiated,365,4,Pending,29,False,True,True,1
PID-F8AD310AA8A3,R001987,L001313,C00176,P00105,2025-02-01,165326,168632.52,Negotiated,1095,13,Pending,30,True,False,False,2
PID-51161D42929D,R001988,L001314,C00176,P00033,2020-08-06,26433,27754.65,Automatic,365,11,Declined,30,False,True,False,1
PID-D74A9FF1CC45,R001989,L001315,C00176,P00031,2024-02-15,212040,205678.8,Automatic,1095,14,Completed,14,True,False,False,2
PID-666A66A38DF7,R001990,L001316,C00176,P00032,2024-01-27,9930,8639.1,Automatic,730,8,Pending,20,False,False,True,2
PID-C8427FD8DD3A,R001991,L001316,C00176,P00032,2024-04-26,9930,11022.3,Negotiated,730,3,Pending,20,False,True,False,0
PID-C236E0F0AAAA,R001992,L001317,C00176,P00245,2022-06-20,128856,145607.28,Negotiated,365,0,Completed,25,False,False,False,2
PID-15506B8FEDD6,R001993,L001318,C00176,P00244,2021-11-23,70906,57433.86,Negotiated,730,12,Completed,5,False,False,True,1
PID-444DDACEED2E,R001994,L001319,C00176,P00239,2024-03-21,17172,18717.48,Manual,365,6,Declined,29,True,False,True,0
PID-4B8C0D04952E,R001995,L001319,C00176,P00239,2024-06-19,17172,17687.16,Manual,365,5,Completed,1,False,False,True,3
PID-C01D764D1052,R001996,L001319,C00176,P00239,2024-09-17,17172,15626.52,Automatic,730,19,Completed,29,False,True,False,1
PID-2D1311FF1C76,R001997,L001320,C00176,P00136,2025-07-20,75072,73570.56,Automatic,730,16,Pending,8,False,False,False,3
PID-443050905F5D,R001998,L001320,C00176,P00136,2027-07-20,75072,76573.44,Negotiated,730,15,Completed,22,True,True,True,0
PID-A77B8AAF4F04,R001999,L001320,C00176,P00136,2029-07-19,75072,72819.84,Negotiated,730,20,Declined,18,True,False,True,2
PID-D6FEA432CEB6,R002000,L001321,C00176,P00135,2023-08-23,182513,217190.47,Manual,730,20,Declined,26,False,True,True,1
PID-20F9CB94BAFB,R002001,L001321,C00176,P00135,2024-08-22,182513,182513.0,Negotiated,730,21,Pending,2,False,False,False,0
PID-602D4E55DF91,R002002,L001322,C00176,P00134,2021-04-03,1967,1986.67,Automatic,1095,17,Completed,23,False,False,False,0
PID-E6EC6DBADEA7,R002003,L001322,C00176,P00134,2022-04-03,1967,2026.01,Negotiated,1095,4,Declined,6,False,False,True,2
PID-40809E0604A0,R002004,L001322,C00176,P00134,2023-04-03,1967,2065.35,Negotiated,365,10,Declined,22,True,True,False,2
PID-773B26CFACC0,R002005,L001323,C00176,P00002,2022-01-24,200336,164275.52,Negotiated,1095,3,Declined,19,False,False,False,0
PID-5C446E8DDC6C,R002006,L001324,C00176,P00001,2023-11-23,40119,32095.2,Automatic,1095,15,Declined,3,True,True,False,0
PID-99A01B1792EF,R002007,L001324,C00176,P00001,2024-02-21,40119,37711.86,Automatic,365,17,Declined,13,False,True,True,0
PID-9C5F2F8D6F75,R002008,L001324,C00176,P00001,2024-05-21,40119,45334.47,Automatic,365,25,Pending,20,True,False,True,1
PID-D4F4AF69F943,R002009,L001326,C00176,P00272,2022-05-21,4590,4360.5,Negotiated,365,14,Pending,10,True,True,True,2
PID-E9BD784B1CF1,R002010,L001326,C00176,P00272,2023-05-21,4590,5416.2,Manual,730,13,Completed,24,True,False,True,2
PID-AA896E1A8EA5,R002011,L001326,C00176,P00272,2024-05-20,4590,5186.7,Manual,365,20,Declined,18,False,True,False,0
PID-FA3BDD769DCA,R002012,L001327,C00176,P00079,2021-09-28,18939,15529.98,Manual,1095,23,Declined,5,True,False,False,0
PID-EA89C92CFEF4,R002013,L001328,C00176,P00232,2024-08-24,138381,148067.67,Negotiated,1095,21,Completed,22,False,False,False,1
PID-DAEADCB00CE3,R002014,L001328,C00176,P00232,2025-08-24,138381,145300.05,Manual,365,13,Pending,17,True,False,True,2
PID-A34676D29FE8,R002015,L001328,C00176,P00232,2026-08-24,138381,135613.38,Negotiated,1095,23,Completed,9,False,True,False,0
PID-ED1C6E667DD1,R002016,L001329,C00176,P00094,2026-01-04,21762,25679.16,Negotiated,730,11,Completed,25,True,False,True,2
PID-E09C30AC5E4B,R002017,L001329,C00176,P00094,2028-01-04,21762,22850.1,Negotiated,730,9,Pending,1,False,True,False,3
PID-A9F639443DD3,R002018,L001329,C00176,P00094,2030-01-03,21762,22850.1,Automatic,730,8,Pending,4,False,False,False,1
PID-A29FF7DE67B8,R002019,L001330,C00176,P00093,2024-07-23,23744,22556.8,Manual,1095,19,Completed,24,True,False,True,1
PID-0529F451F87F,R002020,L001330,C00176,P00093,2025-07-23,23744,27068.16,Negotiated,730,14,Declined,12,False,False,False,2
PID-A467F141DBFA,R002021,L001331,C00177,P00026,2022-04-07,81890,72882.1,Negotiated,730,17,Pending,0,True,False,True,2
PID-2747D6CB8FDF,R002022,L001333,C00177,P00230,2026-09-08,70829,66579.26,Manual,730,16,Completed,15,True,False,False,3
PID-547D39F14210,R002023,L001335,C00178,P00268,2022-05-08,213204,183355.44,Manual,365,25,Completed,24,False,True,False,1
PID-DEC1F0904337,R002024,L001335,C00178,P00268,2023-05-08,213204,185487.48,Negotiated,1095,12,Declined,24,False,True,True,3
PID-B71FE8D60FE7,R002025,L001335,C00178,P00268,2024-05-07,213204,217468.08,Automatic,1095,2,Completed,3,True,False,False,1
PID-9C755DD82C5E,R002026,L001336,C00178,P00269,2021-08-16,24462,27886.68,Automatic,1095,9,Declined,1,False,False,False,3
PID-2EC328AA98DD,R002027,L001336,C00178,P00269,2022-08-16,24462,23728.14,Automatic,365,6,Pending,29,True,False,False,2
PID-D1162957C2FE,R002028,L001336,C00178,P00269,2023-08-16,24462,28375.92,Negotiated,1095,14,Pending,8,True,False,False,0
PID-5D16EC1743B2,R002029,L001337,C00178,P00052,2021-04-03,194166,194166.0,Negotiated,365,23,Declined,13,False,True,False,3
PID-9B8628D42D52,R002030,L001337,C00178,P00052,2021-07-02,194166,219407.58,Automatic,365,10,Declined,9,True,True,False,2
PID-08312985BB50,R002031,L001337,C00178,P00052,2021-09-30,194166,201932.64,Automatic,365,10,Declined,19,False,True,False,0
PID-126AADE91DF1,R002032,L001339,C00178,P00098,2023-03-23,71710,78881.0,Manual,365,5,Pending,23,False,True,True,3
PID-280D4C142FDD,R002033,L001339,C00178,P00098,2024-03-22,71710,73144.2,Negotiated,365,10,Declined,9,False,False,True,2
PID-6B3D98D1ABF7,R002034,L001340,C00178,P00100,2021-09-27,35040,37492.8,Automatic,1095,11,Pending,13,False,True,False,2
PID-BD75EC34E933,R002035,L001341,C00178,P00099,2020-05-02,22968,26872.56,Automatic,730,5,Pending,23,True,False,True,2
PID-023F0B414028,R002036,L001341,C00178,P00099,2020-07-31,22968,26413.2,Automatic,365,12,Completed,28,False,False,True,3
PID-6ADA45EE0CAA,R002037,L001341,C00178,P00099,2020-10-29,22968,26642.88,Automatic,1095,25,Completed,6,True,True,True,0
PID-C22AD3A38CF1,R002038,L001342,C00179,P00120,2024-09-09,116655,135319.8,Manual,730,17,Pending,17,False,False,False,1
PID-18E7DC845988,R002039,L001342,C00179,P00120,2024-10-09,116655,111988.8,Manual,730,1,Completed,20,True,False,False,2
PID-A225BC871D46,R002040,L001343,C00179,P00121,2023-01-05,3206,3077.76,Negotiated,1095,23,Completed,19,False,False,True,3
PID-0FCA8BDB063D,R002041,L001344,C00179,P00119,2023-10-03,100815,95774.25,Manual,365,19,Declined,10,False,False,True,0
PID-239D46349160,R002042,L001344,C00179,P00119,2024-01-01,100815,102831.3,Automatic,1095,3,Pending,6,False,True,True,0
PID-C0C5ED62C6E5,R002043,L001345,C00180,P00264,2021-05-30,123993,100434.33,Manual,730,18,Pending,24,False,False,False,2
PID-DEDC2C68AD5F,R002044,L001345,C00180,P00264,2022-05-30,123993,138872.16,Negotiated,1095,2,Pending,5,False,False,True,3
PID-35811815A79E,R002045,L001345,C00180,P00264,2023-05-30,123993,140112.09,Manual,365,24,Completed,24,False,True,True,2
PID-54D28957C295,R002046,L001346,C00180,P00266,2021-01-25,93434,91565.32,Manual,730,4,Completed,19,True,False,True,0
PID-AB4B4AD82806,R002047,L001346,C00180,P00266,2022-01-25,93434,111186.46,Manual,730,11,Declined,10,False,False,False,1
PID-BF020E8AAD20,R002048,L001346,C00180,P00266,2023-01-25,93434,82221.92,Manual,365,23,Declined,4,True,True,True,3
PID-59BD65B79EC8,R002049,L001350,C00181,P00229,2021-01-04,77875,90335.0,Negotiated,365,4,Pending,9,False,True,True,1
PID-0CBDA444240F,R002050,L001350,C00181,P00229,2022-01-04,77875,80211.25,Manual,730,15,Declined,28,True,True,True,2
PID-FEB8B2907889,R002051,L001350,C00181,P00229,2023-01-04,77875,90335.0,Negotiated,730,20,Declined,3,False,True,False,0
PID-572DA61B570B,R002052,L001352,C00182,P00078,2027-12-01,57528,50049.36,Negotiated,1095,21,Completed,25,True,False,False,2
PID-0D9BE3D58958,R002053,L001352,C00182,P00078,2030-11-30,57528,68458.32,Manual,730,22,Completed,17,True,False,False,1
PID-A4052F80E7FC,R002054,L001352,C00182,P00078,2033-11-29,57528,51775.2,Automatic,730,25,Declined,30,False,True,True,1
PID-F926BF98671D,R002055,L001353,C00182,P00079,2022-10-03,12626,13383.56,Automatic,365,0,Pending,29,True,True,False,1
PID-476B29E266F5,R002056,L001353,C00182,P00079,2023-01-01,12626,14393.64,Automatic,365,5,Declined,25,False,True,True,0
PID-153DEC096173,R002057,L001355,C00182,P00218,2024-05-08,63666,72579.24,Automatic,365,23,Completed,28,True,False,True,3
PID-DB37C6EA321E,R002058,L001356,C00182,P00155,2022-10-13,83979,100774.8,Automatic,730,8,Declined,13,False,True,False,2
PID-691017110D47,R002059,L001356,C00182,P00155,2022-11-12,83979,83139.21,Manual,365,0,Completed,21,True,True,False,2
PID-FA00601CB594,R002060,L001356,C00182,P00155,2022-12-12,83979,69702.57,Negotiated,365,15,Completed,2,True,True,True,1
PID-E6764339FDC1,R002061,L001357,C00182,P00084,2022-09-26,163968,165607.68,Negotiated,365,14,Declined,30,True,False,True,1
PID-22AC54AAD6C2,R002062,L001357,C00182,P00084,2023-09-26,163968,172166.4,Manual,365,22,Declined,22,False,True,False,2
PID-3AC32552C982,R002063,L001357,C00182,P00084,2024-09-25,163968,178725.12,Negotiated,730,0,Completed,9,False,False,True,2
PID-9ED0E0035A8B,R002064,L001358,C00182,P00085,2021-09-15,32431,32431.0,Manual,730,4,Declined,30,True,True,True,0
PID-0831E3DE2F3E,R002065,L001358,C00182,P00085,2022-09-15,32431,30160.83,Negotiated,365,5,Completed,25,False,False,False,2
PID-5913964C368A,R002066,L001358,C00182,P00085,2023-09-15,32431,27566.35,Manual,730,8,Completed,17,True,True,True,2
PID-4B916618ED71,R002067,L001359,C00182,P00083,2024-02-20,20400,23868.0,Manual,730,4,Declined,11,True,True,True,1
PID-2F56A2A8F124,R002068,L001359,C00182,P00083,2025-02-19,20400,19788.0,Negotiated,365,7,Pending,29,True,False,True,0
PID-8474DC9FA059,R002069,L001360,C00182,P00202,2024-12-07,29824,27139.84,Automatic,730,9,Completed,11,True,True,True,2
PID-F3234B224CCF,R002070,L001361,C00182,P00200,2024-07-25,145280,130752.0,Automatic,365,11,Pending,3,True,False,False,0
PID-74A13664BE9B,R002071,L001361,C00182,P00200,2026-07-25,145280,136563.2,Negotiated,1095,4,Pending,19,False,False,False,2
PID-C64B1DE4095D,R002072,L001361,C00182,P00200,2028-07-24,145280,139468.8,Manual,365,17,Pending,16,True,True,False,1
PID-63D1349092AB,R002073,L001362,C00182,P00223,2022-03-10,31719,35525.28,Negotiated,730,23,Declined,14,True,True,True,3
PID-DE19A2BADFF4,R002074,L001363,C00182,P00222,2026-03-14,17141,15769.72,Automatic,730,11,Completed,30,False,True,False,3
PID-9C295402DB40,R002075,L001364,C00182,P00035,2025-11-25,142299,138030.03,Manual,730,20,Completed,27,False,False,False,2
PID-542D6975C8EE,R002076,L001364,C00182,P00035,2026-11-25,142299,132338.07,Automatic,730,15,Declined,23,False,False,False,0
PID-731165D89039,R002077,L001365,C00183,P00155,2024-11-04,182280,167697.6,Automatic,730,11,Pending,21,True,False,False,3
PID-1946F8B190A2,R002078,L001366,C00183,P00149,2024-09-12,185115,170305.8,Manual,730,6,Declined,14,True,True,True,3
PID-BFE7FABC118A,R002079,L001366,C00183,P00149,2024-10-12,185115,183263.85,Automatic,1095,25,Completed,23,False,False,True,3
PID-98064771D7FD,R002080,L001366,C00183,P00149,2024-11-11,185115,198073.05,Negotiated,365,18,Completed,27,False,True,True,3
PID-C17FAE9DBE8B,R002081,L001368,C00183,P00157,2025-03-04,10710,8782.2,Negotiated,1095,1,Completed,9,False,False,False,2
PID-4FF4C72100AF,R002082,L001368,C00183,P00157,2026-03-04,10710,10388.7,Manual,730,18,Pending,17,True,True,True,2
PID-878958B1946F,R002083,L001369,C00183,P00158,2024-02-05,168300,166617.0,Automatic,730,5,Declined,29,False,False,True,2
PID-F5BBB20DE778,R002084,L001369,C00183,P00158,2024-03-06,168300,193545.0,Negotiated,730,23,Declined,27,True,False,False,3
PID-473695ED9D63,R002085,L001372,C00184,P00085,2023-06-19,4018,4660.88,Manual,1095,20,Declined,0,False,True,False,0
PID-FE9F86B693B0,R002086,L001372,C00184,P00085,2024-06-18,4018,4218.9,Manual,365,25,Pending,16,True,False,True,3
PID-360B6F70949C,R002087,L001372,C00184,P00085,2025-06-18,4018,4419.8,Manual,1095,16,Pending,25,False,False,False,0
PID-DD2E547B2412,R002088,L001374,C00185,P00260,2024-11-29,49533,41607.72,Manual,1095,12,Pending,17,True,True,False,1
PID-0DF9150F10A9,R002089,L001375,C00185,P00254,2023-03-31,2277,2550.24,Negotiated,365,0,Completed,6,True,True,False,2
PID-591EF2D3C25F,R002090,L001375,C00185,P00254,2024-03-30,2277,2163.15,Negotiated,1095,19,Completed,30,False,True,True,1
PID-C97FF90CF881,R002091,L001376,C00185,P00259,2021-02-26,121394,140817.04,Automatic,365,21,Pending,24,True,True,True,1
PID-DCA2BA55F56E,R002092,L001376,C00185,P00259,2022-02-26,121394,118966.12,Manual,365,18,Pending,27,False,False,False,0
PID-A6F9CC0B71B2,R002093,L001376,C00185,P00259,2023-02-26,121394,143244.92,Negotiated,1095,21,Completed,1,False,True,True,1
PID-38BED986222B,R002094,L001377,C00185,P00140,2023-05-23,111520,122672.0,Negotiated,1095,22,Declined,11,False,False,True,2
PID-FC041A8A54D3,R002095,L001377,C00185,P00140,2025-05-22,111520,111520.0,Automatic,730,4,Pending,30,True,True,False,0
PID-DCB212FB20C1,R002096,L001377,C00185,P00140,2027-05-22,111520,130478.4,Manual,730,2,Declined,8,False,True,False,3
PID-5581FE4715DF,R002097,L001378,C00185,P00139,2021-10-02,148335,149818.35,Negotiated,730,2,Declined,8,False,True,False,0
PID-94B112E207EA,R002098,L001380,C00186,P00151,2025-08-16,31974,25898.94,Negotiated,1095,6,Pending,0,False,False,True,0
PID-D2E3E8348055,R002099,L001380,C00186,P00151,2026-08-16,31974,37729.32,Automatic,1095,21,Pending,28,True,True,True,3
PID-EBD29CC445B3,R002100,L001381,C00186,P00150,2023-09-09,28888,24265.92,Manual,730,17,Pending,21,True,False,False,0
PID-A4F5CB39C6AB,R002101,L001381,C00186,P00150,2024-09-08,28888,32643.44,Manual,365,15,Declined,8,True,False,False,2
PID-9FA71B8431F3,R002102,L001383,C00186,P00231,2023-08-03,110950,100964.5,Negotiated,730,22,Declined,23,True,True,True,3
PID-E9A925FA01E5,R002103,L001383,C00186,P00231,2025-08-02,110950,96526.5,Negotiated,1095,7,Pending,7,True,False,False,1
PID-926AD9024816,R002104,L001383,C00186,P00231,2027-08-02,110950,96526.5,Manual,730,7,Pending,15,True,True,False,2
PID-822BFE63D5AA,R002105,L001386,C00186,P00251,2023-12-12,45030,49533.0,Manual,730,12,Pending,8,True,True,False,3
PID-E84C7EDC9A95,R002106,L001386,C00186,P00251,2024-12-11,45030,42778.5,Automatic,365,13,Completed,12,True,False,True,1
PID-405F7A63D14E,R002107,L001387,C00186,P00253,2022-08-26,221932,239686.56,Manual,1095,9,Declined,10,False,False,True,2
PID-ED2962E81BB8,R002108,L001387,C00186,P00253,2023-08-26,221932,197519.48,Automatic,1095,24,Pending,19,True,False,False,3
PID-7711E30CBFF8,R002109,L001387,C00186,P00253,2024-08-25,221932,188642.2,Negotiated,730,16,Completed,25,False,False,True,2
PID-3202DAF88E57,R002110,L001388,C00186,P00096,2023-02-23,134136,119381.04,Automatic,1095,8,Completed,4,True,False,True,3
PID-14A442181230,R002111,L001388,C00186,P00096,2024-02-23,134136,134136.0,Negotiated,730,9,Pending,20,True,True,True,0
PID-D90F49BA9980,R002112,L001388,C00186,P00096,2025-02-22,134136,138160.08,Automatic,365,9,Pending,17,True,False,True,3
PID-D7B3D7B18A6E,R002113,L001389,C00186,P00156,2024-10-19,72624,76981.44,Negotiated,730,16,Pending,6,False,True,True,3
PID-CC9FC6237FA9,R002114,L001389,C00186,P00156,2025-01-17,72624,58825.44,Automatic,1095,10,Declined,14,True,False,False,0
PID-FFA689DC80E7,R002115,L001389,C00186,P00156,2025-04-17,72624,75528.96,Negotiated,730,25,Pending,20,False,False,True,3
PID-22C9D1E8EB92,R002116,L001390,C00186,P00158,2024-05-09,170000,173400.0,Automatic,1095,10,Pending,13,True,True,False,3
PID-3C5CC57ECF2B,R002117,L001390,C00186,P00158,2025-05-09,170000,180200.0,Manual,730,6,Pending,28,False,False,True,0
PID-E499C0CD282D,R002118,L001391,C00186,P00256,2023-12-07,23460,24867.6,Manual,1095,22,Pending,13,True,False,True,3
