Renewal_ID,License_ID,Customer_ID,Product_ID,Renewal_Date,Previous_Contract_Value,New_Contract_Value,Renewal_Type,Renewal_Duration,Discount_Applied,Renewal_Status,Negotiation_Days,Decision_Maker_Change,Competitive_Threat,Upsell_Opportunity,Cross_sell_Products
R001578,L001037,C00138,P00058,2022-10-30,104720,89012.0,Manual,365,13,Declined,1,False,False,False,3
R001579,L001038,C00138,P00202,2021-01-18,33086,35402.02,Automatic,1095,16,Completed,12,False,True,True,0
R001580,L001038,C00138,P00202,2022-01-18,33086,32093.42,Manual,730,23,Completed,15,False,False,True,0
R001581,L001038,C00138,P00202,2023-01-18,33086,33086.0,Manual,365,13,Completed,16,True,False,True,1
R001582,L001040,C00138,P00245,2026-06-01,82069,67296.58,Automatic,1095,14,Pending,25,True,False,False,3
R001583,L001041,C00138,P00241,2021-02-20,77469,88314.66,Automatic,730,24,Pending,10,False,False,False,2
R001584,L001041,C00138,P00241,2022-02-20,77469,86765.28,Automatic,365,18,Pending,29,True,False,True,2
R001585,L001041,C00138,P00241,2023-02-20,77469,70496.79,Negotiated,1095,10,Pending,13,True,True,False,0
R001586,L001043,C00139,P00269,2023-07-21,5738,5451.1,Manual,365,1,Pending,9,False,True,True,1
R001587,L001043,C00139,P00269,2025-07-20,5738,5795.38,Manual,730,19,Declined,17,True,True,True,2
R001588,L001044,C00139,P00268,2023-04-24,241326,265458.6,Negotiated,1095,5,Completed,26,False,True,True,1
R001589,L001044,C00139,P00268,2025-04-23,241326,226846.44,Automatic,730,4,Declined,20,True,True,True,1
R001590,L001045,C00140,P00134,2025-01-19,22199,21311.04,Automatic,1095,6,Completed,7,True,True,True,1
R001591,L001046,C00140,P00135,2021-10-30,142663,124116.81,Manual,730,8,Completed,21,True,False,True,3
R001592,L001048,C00141,P00088,2020-02-08,34132,33108.04,Negotiated,730,9,Completed,21,False,False,True,1
R001593,L001049,C00141,P00162,2024-09-30,251850,244294.5,Manual,365,12,Completed,4,True,False,False,1
R001594,L001049,C00141,P00162,2026-09-30,251850,231702.0,Negotiated,365,7,Completed,29,False,True,False,3
R001595,L001051,C00141,P00224,2024-11-14,46116,39659.76,Negotiated,365,12,Completed,7,True,True,True,1
R001596,L001053,C00141,P00035,2023-11-29,185076,183225.24,Automatic,1095,2,Declined,12,True,False,False,3
R001597,L001053,C00141,P00035,2025-11-28,185076,157314.6,Manual,1095,22,Declined,27,True,True,True,2
R001598,L001055,C00141,P00068,2020-05-06,38325,34109.25,Automatic,365,25,Completed,30,False,True,True,3
R001599,L001055,C00141,P00068,2020-08-04,38325,37175.25,Negotiated,730,18,Completed,15,False,True,False,0
R001600,L001055,C00141,P00068,2020-11-02,38325,37558.5,Manual,1095,20,Pending,24,False,True,False,2
R001601,L001056,C00142,P00223,2024-01-04,111180,120074.4,Automatic,730,14,Declined,16,True,False,True,2
R001602,L001056,C00142,P00223,2024-02-03,111180,116739.0,Negotiated,730,20,Completed,16,False,False,True,0
R001603,L001056,C00142,P00223,2024-03-04,111180,116739.0,Negotiated,1095,1,Completed,1,True,True,False,1
R001604,L001057,C00142,P00224,2021-02-27,207900,241164.0,Automatic,730,0,Completed,29,False,False,False,2
R001605,L001058,C00142,P00221,2024-05-12,26240,25977.6,Manual,730,4,Pending,28,True,True,True,0
R001606,L001059,C00142,P00041,2022-01-30,4794,5656.92,Negotiated,1095,2,Pending,15,True,True,True,0
R001607,L001060,C00142,P00042,2020-06-28,193157,195088.57,Manual,730,24,Declined,7,False,True,True,2
R001608,L001061,C00142,P00039,2021-05-07,300,273.0,Manual,730,12,Completed,27,True,False,True,0
R001609,L001061,C00142,P00039,2022-05-07,300,285.0,Manual,1095,24,Completed,20,False,True,False,1
R001610,L001061,C00142,P00039,2023-05-07,300,303.0,Manual,1095,20,Pending,25,False,True,False,3
R001611,L001062,C00142,P00234,2023-01-02,49560,57489.6,Automatic,1095,19,Completed,8,False,True,False,3
R001612,L001062,C00142,P00234,2025-01-01,49560,42126.0,Negotiated,1095,8,Completed,16,False,False,False,0
R001613,L001062,C00142,P00234,2027-01-01,49560,49560.0,Automatic,1095,14,Completed,0,True,True,True,3
R001614,L001063,C00142,P00139,2021-05-16,63510,60334.5,Negotiated,730,3,Completed,14,True,False,True,1
R001615,L001063,C00142,P00139,2021-08-14,63510,57159.0,Manual,730,22,Completed,0,False,False,False,0
R001616,L001064,C00142,P00140,2023-10-19,114800,125132.0,Negotiated,1095,18,Pending,16,True,False,True,2
R001617,L001064,C00142,P00140,2024-10-18,114800,110208.0,Manual,730,7,Completed,0,True,False,True,2
R001618,L001066,C00142,P00161,2024-11-26,138651,120626.37,Manual,1095,17,Completed,22,False,False,False,0
R001619,L001066,C00142,P00161,2024-12-26,138651,149743.08,Automatic,1095,14,Declined,11,False,True,True,1
R001620,L001066,C00142,P00161,2025-01-25,138651,126172.41,Manual,730,3,Completed,0,True,False,True,2
R001621,L001067,C00142,P00126,2023-12-03,151656,160755.36,Negotiated,1095,22,Declined,7,False,True,True,2
R001622,L001067,C00142,P00126,2024-12-02,151656,178954.08,Automatic,1095,0,Declined,11,False,False,True,2
R001623,L001070,C00142,P00049,2026-11-22,2436,2825.76,Manual,730,17,Pending,27,True,True,False,3
R001624,L001070,C00142,P00049,2029-11-21,2436,2241.12,Negotiated,730,15,Completed,7,False,False,False,1
R001625,L001070,C00142,P00049,2032-11-20,2436,2021.88,Manual,730,23,Completed,21,False,False,True,0
R001626,L001071,C00142,P00110,2026-01-02,61248,60023.04,Negotiated,730,22,Completed,27,False,True,True,3
R001627,L001071,C00142,P00110,2028-01-02,61248,56960.64,Manual,1095,18,Declined,5,True,True,True,3
R001628,L001072,C00142,P00112,2022-07-14,2460,2435.4,Automatic,1095,1,Declined,26,False,False,True,2
R001629,L001074,C00142,P00007,2024-09-18,57132,54846.72,Manual,365,1,Pending,17,False,True,True,0
R001630,L001074,C00142,P00007,2025-09-18,57132,58274.64,Automatic,730,20,Pending,29,True,False,False,1
R001631,L001074,C00142,P00007,2026-09-18,57132,65130.48,Manual,730,10,Completed,30,True,False,True,1
R001632,L001075,C00142,P00010,2021-03-25,49500,50490.0,Manual,730,8,Pending,8,False,True,False,3
R001633,L001075,C00142,P00010,2022-03-25,49500,49005.0,Automatic,365,5,Pending,12,False,False,False,2
R001634,L001076,C00143,P00030,2023-01-26,8428,8090.88,Negotiated,365,23,Declined,28,False,True,True,3
R001635,L001078,C00143,P00082,2022-01-25,33440,37787.2,Manual,1095,22,Declined,24,False,True,True,1
R001636,L001079,C00143,P00085,2022-07-14,16072,13821.92,Manual,730,6,Declined,17,False,True,False,1
R001637,L001079,C00143,P00085,2024-07-13,16072,17839.92,Manual,730,5,Pending,12,True,True,False,3
R001638,L001082,C00144,P00078,2022-09-27,63920,62641.6,Manual,1095,14,Pending,8,False,True,True,3
R001639,L001082,C00144,P00078,2023-09-27,63920,56249.6,Negotiated,1095,4,Completed,2,False,False,True,1
R001640,L001082,C00144,P00078,2024-09-26,63920,58806.4,Negotiated,730,14,Pending,11,False,True,True,0
R001641,L001084,C00144,P00219,2024-07-06,16195,16518.9,Automatic,730,8,Completed,29,True,False,False,1
R001642,L001084,C00144,P00219,2025-07-06,16195,15871.1,Negotiated,1095,8,Completed,3,True,True,True,3
R001643,L001084,C00144,P00219,2026-07-06,16195,13927.7,Negotiated,730,1,Declined,18,False,False,True,3
R001644,L001085,C00145,P00028,2021-10-15,31372,26979.92,Manual,730,19,Completed,17,False,True,False,3
R001645,L001085,C00145,P00028,2021-11-14,31372,30744.56,Negotiated,730,15,Completed,5,True,False,False,1
R001646,L001085,C00145,P00028,2021-12-14,31372,26352.48,Manual,730,11,Completed,17,True,True,True,2
R001647,L001086,C00145,P00027,2021-02-18,23162,22003.9,Negotiated,1095,25,Pending,21,False,True,False,1
R001648,L001090,C00145,P00114,2024-09-11,25756,30392.08,Negotiated,365,2,Declined,10,False,True,False,1
R001649,L001090,C00145,P00114,2024-12-10,25756,27301.36,Negotiated,1095,18,Pending,19,True,True,False,1
R001650,L001090,C00145,P00114,2025-03-10,25756,22922.84,Negotiated,1095,5,Completed,1,False,False,True,3
R001651,L001091,C00145,P00111,2022-01-26,43032,39589.44,Manual,1095,9,Completed,16,False,False,False,2
R001652,L001092,C00145,P00080,2022-06-08,28914,24287.76,Manual,1095,25,Declined,13,True,True,True,3
R001653,L001093,C00145,P00081,2023-01-07,56649,52683.57,Manual,1095,19,Pending,9,True,True,False,3
R001654,L001093,C00145,P00081,2024-01-07,56649,56082.51,Manual,730,20,Completed,28,True,False,True,1
R001655,L001093,C00145,P00081,2025-01-06,56649,51550.59,Negotiated,365,3,Pending,7,True,False,True,2
R001656,L001094,C00145,P00087,2023-10-24,13920,12249.6,Negotiated,365,17,Pending,16,False,False,True,3
R001657,L001094,C00145,P00087,2024-01-22,13920,12528.0,Negotiated,1095,5,Pending,4,True,True,False,3
R001658,L001094,C00145,P00087,2024-04-21,13920,14059.2,Negotiated,730,14,Declined,7,True,True,True,3
R001659,L001097,C00146,P00050,2023-08-26,15045,16850.4,Manual,1095,11,Pending,20,True,False,False,3
R001660,L001097,C00146,P00050,2024-08-25,15045,12336.9,Manual,1095,23,Declined,0,False,True,True,0
R001661,L001097,C00146,P00050,2025-08-25,15045,17452.2,Negotiated,365,8,Declined,3,False,True,False,2
R001662,L001098,C00147,P00197,2021-03-21,170772,179310.6,Negotiated,365,15,Declined,17,False,False,True,1
R001663,L001098,C00147,P00197,2022-03-21,170772,192972.36,Negotiated,730,12,Pending,20,False,False,False,1
R001664,L001099,C00147,P00198,2022-10-07,76986,69287.4,Manual,1095,0,Completed,11,True,False,True,2
R001665,L001099,C00147,P00198,2022-11-06,76986,80835.3,Automatic,365,15,Pending,30,False,False,False,1
R001666,L001099,C00147,P00198,2022-12-06,76986,63128.52,Automatic,1095,20,Pending,18,False,True,False,2
R001667,L001100,C00147,P00195,2025-01-27,220985,238663.8,Negotiated,730,1,Completed,6,False,False,True,3
R001668,L001101,C00148,P00100,2022-12-09,114610,121486.6,Manual,730,7,Completed,9,False,True,True,1
R001669,L001101,C00148,P00100,2023-12-09,114610,110025.6,Manual,730,7,Declined,18,True,False,True,0
R001670,L001101,C00148,P00100,2024-12-08,114610,135239.8,Manual,730,25,Declined,2,True,False,False,3
R001671,L001102,C00148,P00115,2022-12-06,4986,4287.96,Negotiated,730,3,Completed,6,True,True,False,1
R001672,L001103,C00148,P00116,2025-09-18,25086,28848.9,Automatic,730,22,Completed,17,False,True,True,3
R001673,L001104,C00149,P00239,2024-10-19,23760,22809.6,Negotiated,365,1,Pending,5,False,True,True,3
R001674,L001104,C00149,P00239,2025-10-19,23760,25898.4,Manual,365,23,Pending,16,True,True,False,0
R001675,L001105,C00149,P00233,2022-06-06,129176,148552.4,Automatic,730,2,Completed,4,True,False,True,2
R001676,L001105,C00149,P00233,2023-06-06,129176,144677.12,Manual,365,9,Pending,19,True,True,True,2
R001677,L001105,C00149,P00233,2024-06-05,129176,133051.28,Automatic,730,0,Pending,2,False,False,True,3
R001678,L001106,C00150,P00147,2025-11-07,4564,5157.32,Automatic,365,21,Pending,20,True,False,True,2
R001679,L001107,C00150,P00145,2023-07-31,181815,159997.2,Automatic,365,8,Declined,22,True,False,False,1
R001680,L001108,C00150,P00148,2024-09-26,77004,63913.32,Automatic,730,17,Completed,19,True,True,True,2
R001681,L001108,C00150,P00148,2024-12-25,77004,90094.68,Automatic,1095,21,Declined,16,True,False,True,3
R001682,L001110,C00150,P00222,2025-10-26,26976,24008.64,Negotiated,365,10,Declined,27,False,False,False,2
R001683,L001110,C00150,P00222,2028-10-25,26976,24008.64,Automatic,730,22,Completed,9,True,True,True,0
R001684,L001110,C00150,P00222,2031-10-25,26976,30752.64,Negotiated,365,13,Pending,30,True,True,True,0
R001685,L001111,C00150,P00051,2022-06-11,84180,79129.2,Negotiated,1095,9,Pending,30,True,False,False,0
R001686,L001111,C00150,P00051,2023-06-11,84180,67344.0,Automatic,730,8,Completed,3,True,False,True,1
R001687,L001111,C00150,P00051,2024-06-10,84180,81654.6,Manual,365,17,Declined,2,True,False,True,2
R001688,L001112,C00150,P00024,2021-06-15,239575,244366.5,Manual,730,22,Declined,26,False,False,True,0
R001689,L001112,C00150,P00024,2021-07-15,239575,232387.75,Manual,1095,13,Completed,1,False,True,False,3
R001690,L001113,C00150,P00028,2023-06-09,131905,112119.25,Manual,730,24,Declined,16,True,False,False,2
R001691,L001114,C00150,P00041,2023-09-06,5916,4910.28,Negotiated,365,0,Pending,7,True,False,True,1
R001692,L001114,C00150,P00041,2024-09-05,5916,5206.08,Manual,365,15,Pending,6,True,True,True,3
R001693,L001114,C00150,P00041,2025-09-05,5916,6980.88,Automatic,730,20,Completed,12,False,False,True,0
R001694,L001115,C00150,P00122,2024-08-06,79596,63676.8,Negotiated,1095,16,Pending,17,False,True,False,1
R001695,L001115,C00150,P00122,2025-08-06,79596,84371.76,Negotiated,365,18,Pending,11,False,False,False,1
R001696,L001115,C00150,P00122,2026-08-06,79596,82779.84,Negotiated,365,7,Completed,19,False,False,True,3
R001697,L001117,C00150,P00141,2023-01-25,59856,47884.8,Negotiated,730,8,Pending,7,True,True,False,1
R001698,L001117,C00150,P00141,2024-01-25,59856,59257.44,Manual,365,22,Pending,30,False,False,False,1
R001699,L001117,C00150,P00141,2025-01-24,59856,56264.64,Manual,730,16,Completed,5,False,True,False,3
R001700,L001118,C00150,P00162,2025-06-28,137970,142109.1,Manual,1095,25,Completed,30,False,True,True,1
R001701,L001120,C00151,P00123,2021-01-26,202048,169720.32,Automatic,730,3,Pending,17,True,True,True,3
R001702,L001120,C00151,P00123,2021-02-25,202048,222252.8,Negotiated,730,1,Declined,20,False,False,True,3
R001703,L001122,C00151,P00057,2020-04-21,4758,3996.72,Negotiated,1095,23,Completed,16,True,True,False,1
R001704,L001123,C00151,P00059,2024-06-06,86574,96097.14,Automatic,730,10,Completed,21,True,True,True,1
R001705,L001123,C00151,P00059,2026-06-06,86574,91768.44,Automatic,365,5,Pending,29,True,False,True,3
R001706,L001124,C00151,P00222,2024-03-07,37373,34009.43,Negotiated,365,20,Declined,17,True,False,True,2
R001707,L001124,C00151,P00222,2025-03-07,37373,44847.6,Automatic,730,5,Declined,2,False,True,True,2
R001708,L001124,C00151,P00222,2026-03-07,37373,33635.7,Negotiated,1095,24,Completed,9,True,True,False,3
R001709,L001125,C00151,P00022,2022-04-28,118590,116218.2,Automatic,730,19,Pending,17,True,False,True,1
R001710,L001125,C00151,P00022,2023-04-28,118590,120961.8,Automatic,730,15,Declined,22,True,False,False,0
R001711,L001126,C00151,P00023,2026-07-13,15198,14438.1,Negotiated,730,3,Pending,6,True,True,False,1
R001712,L001128,C00151,P00204,2023-04-07,122445,108976.05,Negotiated,730,23,Declined,24,True,True,True,0
R001713,L001129,C00151,P00205,2023-06-23,187839,155906.37,Automatic,1095,10,Declined,22,True,False,False,1
R001714,L001131,C00151,P00178,2020-08-14,54995,54445.05,Manual,730,22,Pending,11,True,False,True,0
R001715,L001132,C00151,P00149,2024-12-06,108486,129098.34,Negotiated,1095,0,Pending,4,True,True,False,0
R001716,L001133,C00151,P00152,2023-07-17,142820,142820.0,Negotiated,730,22,Declined,23,True,True,True,3
R001717,L001133,C00151,P00152,2025-07-16,142820,155673.8,Manual,365,5,Declined,29,True,False,True,3
R001718,L001134,C00151,P00151,2026-11-09,29565,32225.85,Negotiated,1095,21,Declined,20,True,False,True,0
R001719,L001134,C00151,P00151,2028-11-08,29565,23652.0,Automatic,365,14,Pending,28,False,False,True,3
R001720,L001134,C00151,P00151,2030-11-08,29565,27199.8,Manual,1095,2,Declined,27,False,False,False,1
R001721,L001135,C00151,P00200,2023-01-11,154880,125452.8,Manual,365,5,Completed,10,True,False,True,1
R001722,L001136,C00151,P00203,2025-08-02,26867,24986.31,Manual,730,7,Declined,30,True,False,True,0
R001723,L001136,C00151,P00203,2026-08-02,26867,27404.34,Negotiated,730,7,Completed,18,True,False,False,1
R001724,L001138,C00151,P00209,2024-07-01,2930,2344.0,Automatic,365,0,Completed,21,False,False,False,2
R001725,L001138,C00151,P00209,2024-09-29,2930,2637.0,Automatic,1095,18,Declined,18,True,False,True,0
R001726,L001138,C00151,P00209,2024-12-28,2930,3516.0,Manual,365,20,Declined,28,True,True,True,0
R001727,L001139,C00151,P00274,2025-10-28,54570,46930.2,Negotiated,1095,7,Declined,11,False,True,True,3
R001728,L001139,C00151,P00274,2026-10-28,54570,43656.0,Manual,365,14,Completed,27,True,True,False,1
R001729,L001139,C00151,P00274,2027-10-28,54570,60572.7,Manual,730,20,Pending,25,False,True,False,0
R001730,L001141,C00151,P00047,2025-06-11,1491,1789.2,Automatic,365,13,Pending,0,False,False,False,1
R001731,L001141,C00151,P00047,2027-06-11,1491,1565.55,Manual,365,22,Declined,18,True,False,True,3
R001732,L001142,C00151,P00251,2023-01-02,5214,4484.04,Manual,1095,25,Pending,11,False,False,True,1
R001733,L001142,C00151,P00251,2025-01-01,5214,4484.04,Automatic,730,11,Pending,0,True,False,True,2
R001734,L001143,C00152,P00202,2021-09-12,28892,26869.56,Manual,365,5,Completed,22,False,True,True,3
R001735,L001143,C00152,P00202,2022-09-12,28892,27447.4,Negotiated,365,17,Pending,10,False,True,True,0
R001736,L001144,C00152,P00105,2026-03-22,36358,39266.64,Automatic,730,4,Pending,12,True,False,True,3
R001737,L001145,C00152,P00103,2023-07-05,174135,163686.9,Negotiated,365,11,Completed,11,False,True,False,1
R001738,L001145,C00152,P00103,2024-07-04,174135,203737.95,Manual,1095,2,Completed,3,True,False,False,2
R001739,L001146,C00152,P00108,2024-10-07,9816,8638.08,Manual,1095,20,Pending,3,True,True,False,1
R001740,L001146,C00152,P00108,2025-10-07,9816,10208.64,Automatic,730,21,Completed,15,False,True,True,3
R001741,L001147,C00152,P00044,2023-05-10,12469,13466.52,Automatic,365,2,Pending,12,True,True,True,1
R001742,L001147,C00152,P00044,2024-05-09,12469,10972.72,Manual,1095,25,Pending,19,False,True,False,2
R001743,L001147,C00152,P00044,2025-05-09,12469,11346.79,Negotiated,365,4,Declined,1,True,False,False,2
R001744,L001148,C00152,P00042,2022-06-20,64662,62722.14,Automatic,730,24,Completed,14,True,True,False,0
R001745,L001148,C00152,P00042,2023-06-20,64662,53022.84,Manual,1095,11,Declined,5,True,True,True,0
R001746,L001149,C00152,P00039,2021-10-02,6510,5208.0,Automatic,365,0,Completed,15,False,False,True,3
R001747,L001149,C00152,P00039,2022-10-02,6510,6965.7,Automatic,365,5,Declined,29,False,False,True,2
R001748,L001150,C00152,P00268,2021-12-28,94830,94830.0,Automatic,1095,9,Declined,0,True,True,False,3
R001749,L001150,C00152,P00268,2022-12-28,94830,110951.1,Automatic,1095,24,Pending,26,False,False,True,2
R001750,L001150,C00152,P00268,2023-12-28,94830,105261.3,Negotiated,365,11,Completed,9,False,True,True,0
R001751,L001151,C00152,P00191,2021-01-21,71915,84859.7,Negotiated,1095,15,Declined,2,False,False,True,3
R001752,L001151,C00152,P00191,2021-02-20,71915,66161.8,Automatic,1095,24,Declined,8,False,False,False,2
R001753,L001153,C00152,P00229,2021-03-17,113386,106582.84,Automatic,365,25,Pending,7,False,True,False,0
R001754,L001154,C00152,P00227,2022-12-01,32585,37146.9,Manual,730,16,Completed,16,False,False,False,3
R001755,L001154,C00152,P00227,2023-12-01,32585,33236.7,Automatic,730,0,Pending,16,False,True,False,2
R001756,L001154,C00152,P00227,2024-11-30,32585,38124.45,Automatic,1095,21,Pending,14,False,True,True,0
R001757,L001155,C00152,P00226,2021-10-22,173768,172030.32,Negotiated,1095,18,Declined,29,True,True,True,1
R001758,L001158,C00153,P00119,2025-10-15,128733,142893.63,Automatic,730,15,Completed,3,True,False,True,1
R001759,L001158,C00153,P00119,2026-10-15,128733,148042.95,Negotiated,730,9,Declined,0,True,False,False,0
R001760,L001159,C00154,P00097,2022-09-28,26112,30289.92,Manual,1095,23,Declined,14,True,True,False,2
R001761,L001159,C00154,P00097,2024-09-27,26112,22195.2,Manual,1095,20,Completed,11,True,False,True,0
R001762,L001160,C00154,P00220,2025-01-16,12300,14514.0,Manual,1095,18,Declined,23,False,False,True,2
